CustomerID,frequency,item_cnt,recency,monetary,user_average,unique_products,avg_revisit_days,purchase_intervals_count,min_revisit_days,max_revisit_days,stddev_revisit_days,revisit_pattern,cancel_frequency,cancel_rate,total_cancelled_quantity,total_cancelled_amount,cancel_behavior_type,R_score,F_score,M_score,RFM_code,customer_segment,product_diversity_index,avg_quantity_per_product,predicted_next_purchase_date,revisit_status,risk_level,customer_value_tier
17351,3,113,4997,587.1,195.7,22,118.5,2,104,133,20.5,비정기 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,7.33,5.1,2/29/2012,재방문 지연,안전 고객,중가치 고객
14880,3,352,5038,660.6,220.2,43,105.5,2,103,108,3.5,비정기 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,14.33,8.2,1/6/2012,재방문 지연,안전 고객,중가치 고객
12414,3,297,5178,442.4,147.5,15,46.5,2,10,83,51.6,계절 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,5,19.8,6/21/2011,재방문 지연,안전 고객,중가치 고객
13297,4,963,4968,2089.9,522.5,52,30,2,16,44,19.8,월간 고객,0,0,0,0,취소 없음,1,2,5,125,고가치 휴면 고객,13,18.5,1/1/2012,재방문 지연,안전 고객,중가치 고객
17573,3,308,4990,380.6,126.9,24,32,2,8,56,33.9,계절 고객,1,3.85,6,17.7,저빈도 취소,1,2,2,122,일반 고객,8,12.8,12/12/2011,재방문 지연,안전 고객,중가치 고객
15793,3,553,4975,965.6,321.9,6,127,2,25,229,144.2,비정기 고객,1,7.69,1,16.65,저빈도 취소,1,2,3,123,일반 고객,2,92.2,3/31/2012,재방문 지연,저위험 고객,중가치 고객
16496,3,1111,4969,1599.5,533.2,92,154,2,109,199,63.6,비정기 고객,2,2.06,20,37.3,저빈도 취소,1,2,4,124,고가치 휴면 고객,30.67,12.1,5/3/2012,재방문 지연,안전 고객,중가치 고객
13658,5,1019,4970,2639.2,527.8,91,97.5,2,76,119,30.4,비정기 고객,4,3.57,10,217.7,중빈도 취소,1,3,5,135,일반 고객,18.2,11.2,3/6/2012,재방문 지연,안전 고객,고가치 고객
16362,5,340,4993,710,142,58,29.5,2,27,32,3.5,월간 고객,9,10.47,26,82.7,고빈도 취소,1,3,3,133,일반 고객,11.6,5.9,12/6/2011,재방문 지연,저위험 고객,중가치 고객
13883,5,1428,4971,2634.9,527,107,121.5,2,35,208,122.3,비정기 고객,10,6.67,65,122.33,고빈도 취소,1,3,5,135,일반 고객,21.4,13.3,3/29/2012,재방문 지연,저위험 고객,고가치 고객
15227,5,750,4997,1219.4,243.9,43,93.7,3,33,179,76.1,비정기 고객,0,0,0,0,취소 없음,1,3,4,134,일반 고객,8.6,17.4,2/5/2012,재방문 지연,안전 고객,고가치 고객
14504,4,308,5008,673.3,168.3,85,77,3,16,196,103.1,계절 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,21.25,3.6,1/8/2012,재방문 지연,안전 고객,중가치 고객
14897,4,468,4968,1366.4,341.6,43,96.3,3,36,208,96.8,비정기 고객,0,0,0,0,취소 없음,1,2,4,124,고가치 휴면 고객,10.75,10.9,3/7/2012,재방문 지연,안전 고객,중가치 고객
17043,4,958,4993,1640.2,410.1,95,78,3,19,127,54.7,계절 고객,0,0,0,0,취소 없음,1,2,4,124,고가치 휴면 고객,23.75,10.1,1/24/2012,재방문 지연,안전 고객,중가치 고객
15656,4,343,5006,748.5,187.1,46,79.7,3,42,133,47.5,계절 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,11.5,7.5,1/13/2012,재방문 지연,안전 고객,중가치 고객
13614,4,555,4985,1552.9,388.2,168,102,3,65,166,55.7,비정기 고객,0,0,0,0,취소 없음,1,2,4,124,고가치 휴면 고객,42,3.3,2/25/2012,재방문 지연,안전 고객,중가치 고객
16612,4,506,4993,1187.7,296.9,48,93,3,67,125,29.5,비정기 고객,0,0,0,0,취소 없음,1,2,4,124,고가치 휴면 고객,12,10.5,2/8/2012,재방문 지연,안전 고객,중가치 고객
13815,4,2536,4983,3647.6,911.9,130,98.7,3,1,149,84.6,비정기 고객,1,0.58,3,12.45,저빈도 취소,1,2,5,125,고가치 휴면 고객,32.5,19.5,2/24/2012,재방문 지연,안전 고객,중가치 고객
15594,5,983,4976,1771.8,354.4,85,54.8,4,12,141,60.2,계절 고객,1,0.96,1,4.25,저빈도 취소,1,3,4,134,일반 고객,17,11.6,1/18/2012,재방문 지연,안전 고객,고가치 고객
17723,6,792,5088,3276.4,546.1,4,17.4,5,9,28,7,월간 고객,0,0,0,0,취소 없음,1,3,5,135,일반 고객,0.67,198,8/21/2011,재방문 지연,안전 고객,중가치 고객
13138,6,473,4983,962.4,160.4,31,70,5,24,132,47.2,계절 고객,0,0,0,0,취소 없음,1,3,3,133,일반 고객,5.17,15.3,1/26/2012,재방문 지연,안전 고객,중가치 고객
18177,6,709,4992,1340.9,223.5,53,44.8,5,1,126,48.3,계절 고객,1,1.35,5,27.25,저빈도 취소,1,3,4,134,일반 고객,8.83,13.4,12/23/2011,재방문 지연,안전 고객,고가치 고객
16184,6,561,5025,1158.8,193.1,26,29.4,5,7,49,16.5,월간 고객,1,2.17,1,3.25,저빈도 취소,1,3,4,134,일반 고객,4.33,21.6,11/4/2011,재방문 지연,안전 고객,고가치 고객
14640,6,880,4985,2107.4,351.2,87,40.6,5,20,68,21.1,계절 고객,7,6.25,57,82.93,고빈도 취소,1,3,5,135,일반 고객,14.5,10.1,12/26/2011,재방문 지연,저위험 고객,고가치 고객
17581,25,5909,4961,11009.9,440.4,228,41.3,9,19,67,13.7,계절 고객,12,2.67,66,308.93,고빈도 취소,1,5,5,155,휴면 우수 고객,9.12,25.9,1/19/2012,재방문 지연,안전 고객,최고가치 고객
17001,11,2164,4961,3989.6,362.7,75,35.8,10,22,60,11.6,계절 고객,0,0,0,0,취소 없음,1,4,5,145,휴면 우수 고객,6.82,28.9,1/14/2012,재방문 지연,안전 고객,최고가치 고객
14755,11,2215,4970,4990.5,453.7,127,32.5,10,15,49,10.5,계절 고객,2,0.85,2,44.9,저빈도 취소,1,4,5,145,휴면 우수 고객,11.55,17.4,1/1/2012,재방문 지연,안전 고객,최고가치 고객
13985,15,3445,4965,7060.1,470.7,108,18.6,14,3,50,13.8,월간 고객,2,0.57,8,35.6,저빈도 취소,1,4,5,145,휴면 우수 고객,7.2,31.9,12/24/2011,재방문 지연,안전 고객,최고가치 고객
18241,17,1051,4970,2073.1,121.9,60,13,16,1,41,12.9,월간 고객,1,0.95,4,15,저빈도 취소,1,4,5,145,휴면 우수 고객,3.53,17.5,12/13/2011,재방문 지연,안전 고객,최고가치 고객
15615,23,5508,4971,10399.7,452.2,184,21.8,16,1,42,12.3,월간 고객,6,1.4,15,39.7,고빈도 취소,1,5,5,155,휴면 우수 고객,8,29.9,12/21/2011,재방문 지연,안전 고객,최고가치 고객
16133,33,8887,4964,14589,442.1,219,11.3,28,1,43,11.2,월간 고객,26,7.14,150,283.38,고빈도 취소,1,5,5,155,휴면 우수 고객,6.64,40.6,12/17/2011,재방문 지연,저위험 고객,최고가치 고객
17248,1,213,5081,318.6,318.6,68,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,68,3.1,,예측 불가,안전 고객,중가치 고객
13302,1,5,5116,63.8,63.8,1,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,1,5,,예측 불가,안전 고객,저가치 고객
17333,1,375,5046,494.2,494.2,28,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,28,13.4,,예측 불가,안전 고객,중가치 고객
16404,1,157,5031,443.1,443.1,23,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,23,6.8,,예측 불가,안전 고객,중가치 고객
15075,1,447,5038,773,773,27,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,3,113,일반 고객,27,16.6,,예측 불가,안전 고객,중가치 고객
14204,1,72,4963,150.6,150.6,36,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,36,2,,예측 불가,안전 고객,중가치 고객
13512,1,143,5221,251.2,251.2,15,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,15,9.5,,예측 불가,안전 고객,중가치 고객
14633,1,96,5227,344.9,344.9,20,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,20,4.8,,예측 불가,안전 고객,중가치 고객
12639,1,198,5199,366.1,366.1,21,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,21,9.4,,예측 불가,안전 고객,중가치 고객
12772,1,547,5020,732.7,732.7,53,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,3,113,일반 고객,53,10.3,,예측 불가,안전 고객,중가치 고객
15739,1,472,5027,449.1,449.1,8,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,8,59,,예측 불가,안전 고객,중가치 고객
16826,1,158,5012,341.7,341.7,22,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,22,7.2,,예측 불가,안전 고객,중가치 고객
17831,1,12,4994,35.4,35.4,2,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,2,6,,예측 불가,안전 고객,저가치 고객
16363,1,52,5014,109.4,109.4,5,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,5,10.4,,예측 불가,안전 고객,중가치 고객
13877,1,108,5047,117.2,117.2,3,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,3,36,,예측 불가,안전 고객,저가치 고객
16445,1,111,4994,230.5,230.5,62,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,62,1.8,,예측 불가,안전 고객,중가치 고객
13322,1,117,4978,199.5,199.5,25,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,25,4.7,,예측 불가,안전 고객,중가치 고객
18119,1,124,5328,180.7,180.7,29,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,29,4.3,,예측 불가,안전 고객,중가치 고객
14459,1,760,5116,1837.9,1837.9,37,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,4,114,고가치 휴면 고객,37,20.5,,예측 불가,안전 고객,중가치 고객
15319,1,175,5244,204.5,204.5,16,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,16,10.9,,예측 불가,안전 고객,중가치 고객
16177,1,95,5011,331.9,331.9,15,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,15,6.3,,예측 불가,안전 고객,중가치 고객
16260,1,311,5011,1035.5,1035.5,18,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,4,114,고가치 휴면 고객,18,17.3,,예측 불가,안전 고객,중가치 고객
12707,1,232,5252,557.8,557.8,30,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,3,113,일반 고객,30,7.7,,예측 불가,안전 고객,중가치 고객
15773,1,311,4966,635.7,635.7,10,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,3,113,일반 고객,10,31.1,,예측 불가,안전 고객,중가치 고객
12623,1,177,5237,238.5,238.5,15,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,2,112,일반 고객,15,11.8,,예측 불가,안전 고객,중가치 고객
15226,1,71,5271,154.4,154.4,8,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,8,8.9,,예측 불가,안전 고객,중가치 고객
13948,1,40,5321,102,102,3,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,3,13.3,,예측 불가,안전 고객,저가치 고객
15978,1,888,5038,1098.8,1098.8,49,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,4,114,고가치 휴면 고객,49,18.1,,예측 불가,안전 고객,중가치 고객
16565,1,46,5325,173.7,173.7,3,,0,,,,일회성 고객,0,0,0,0,취소 없음,1,1,1,111,일반 고객,3,15.3,,예측 불가,안전 고객,저가치 고객
14950,1,136,4980,371.2,371.2,19,,0,,,,일회성 고객,1,5,1,9.95,저빈도 취소,1,1,2,112,일반 고객,19,7.2,,예측 불가,저위험 고객,중가치 고객
12809,1,217,5138,405.3,405.3,24,,0,,,,일회성 고객,1,4,1,4.95,저빈도 취소,1,1,2,112,일반 고객,24,9,,예측 불가,안전 고객,중가치 고객
13422,1,1322,5025,2606.5,2606.5,126,,0,,,,일회성 고객,1,0.79,5,24.75,저빈도 취소,1,1,5,115,고가치 휴면 고객,126,10.5,,예측 불가,안전 고객,중가치 고객
15308,1,175,5235,310.5,310.5,19,,0,,,,일회성 고객,2,9.52,2,8.2,저빈도 취소,1,1,2,112,일반 고객,19,9.2,,예측 불가,저위험 고객,중가치 고객
14109,1,86,5033,130.9,130.9,8,,0,,,,일회성 고객,4,33.33,30,50.7,고빈도 취소,1,1,1,111,일반 고객,8,10.8,,예측 불가,고위험 고객,중가치 고객
17044,1,504,4986,948.5,948.5,6,,0,,,,일회성 고객,4,40,17,51.05,고빈도 취소,1,1,3,113,일반 고객,6,84,,예측 불가,고위험 고객,중가치 고객
15612,2,51,4997,180.2,90.1,3,25,1,25,25,,월간 고객,0,0,0,0,취소 없음,1,2,1,121,일반 고객,1.5,17,11/28/2011,재방문 지연,안전 고객,저가치 고객
15198,2,120,5053,193.6,96.8,10,32,1,32,32,,계절 고객,0,0,0,0,취소 없음,1,2,1,121,일반 고객,5,12,10/10/2011,재방문 지연,안전 고객,중가치 고객
15353,2,341,5215,770.1,385.1,59,113,1,113,113,,비정기 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,29.5,5.8,7/21/2011,재방문 지연,안전 고객,중가치 고객
17384,2,88,4980,336.4,168.2,12,200,1,200,200,,비정기 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,6,7.3,6/7/2012,재방문 지연,안전 고객,중가치 고객
17353,2,1200,5090,1740,870,5,25,1,25,25,,월간 고객,0,0,0,0,취소 없음,1,2,4,124,고가치 휴면 고객,2.5,240,8/27/2011,재방문 지연,안전 고객,중가치 고객
13016,3,521,5034,774.6,258.2,38,50,1,50,50,,계절 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,12.67,13.7,11/16/2011,재방문 지연,안전 고객,중가치 고객
13083,2,187,4965,303.7,151.8,15,71,1,71,71,,계절 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,7.5,12.5,2/14/2012,재방문 지연,안전 고객,중가치 고객
15648,2,218,5165,639.5,319.8,23,63,1,63,63,,계절 고객,2,7.69,7,54.75,저빈도 취소,1,2,3,123,일반 고객,11.5,9.5,7/21/2011,재방문 지연,저위험 고객,중가치 고객
12465,2,475,4978,682.2,341.1,45,152,1,152,152,,비정기 고객,4,8.16,4,8.3,중빈도 취소,1,2,3,123,일반 고객,22.5,10.6,4/22/2012,재방문 지연,저위험 고객,중가치 고객
17564,3,146,4985,454,151.3,38,28,2,20,36,11.3,월간 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,12.67,3.8,12/13/2011,재방문 지연,안전 고객,중가치 고객
17483,3,191,5026,414,138,18,59,2,49,69,14.1,계절 고객,0,0,0,0,취소 없음,1,2,2,122,일반 고객,6,10.6,12/3/2011,재방문 지연,안전 고객,중가치 고객
13334,3,1698,5043,3343.6,1114.5,200,111.5,2,108,115,4.9,비정기 고객,0,0,0,0,취소 없음,1,2,5,125,고가치 휴면 고객,66.67,8.5,1/7/2012,재방문 지연,안전 고객,중가치 고객
18096,3,787,4972,846.5,282.2,156,26,2,6,46,28.3,월간 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,52,5,12/24/2011,재방문 지연,안전 고객,중가치 고객
18149,3,310,5011,612.1,204,11,111.5,2,58,165,75.7,비정기 고객,0,0,0,0,취소 없음,1,2,3,123,일반 고객,3.67,28.2,2/8/2012,재방문 지연,안전 고객,중가치 고객
12936,4,559,4978,1063.9,266,56,30.5,2,4,57,37.5,계절 고객,1,1.59,20,51,저빈도 취소,1,2,4,124,고가치 휴면 고객,14,10,12/22/2011,재방문 지연,안전 고객,중가치 고객
16473,3,196,5125,316.1,105.4,18,86,2,49,123,52.3,계절 고객,1,5.26,1,1.25,저빈도 취소,1,2,2,122,일반 고객,6,10.9,9/22/2011,재방문 지연,저위험 고객,중가치 고객
18263,3,1444,4986,1194.2,398.1,58,113.5,2,97,130,23.3,비정기 고객,1,1.64,1,2.08,저빈도 취소,1,2,4,124,고가치 휴면 고객,19.33,24.9,3/6/2012,재방문 지연,안전 고객,중가치 고객
